,gender,birth,marriage,religion,income,code_job,code_region
6241,1.0,1970.0,1.0,2.0,492.0,753.0,2.0
6242,2.0,1973.0,1.0,2.0,218.0,259.0,2.0
6243,1.0,2000.0,5.0,2.0,,,2.0
6244,1.0,1964.0,5.0,2.0,,,2.0
6245,2.0,1941.0,2.0,1.0,,,2.0
6246,1.0,1968.0,1.0,2.0,568.0,122.0,2.0
6247,2.0,1973.0,1.0,2.0,,,2.0
6248,1.0,2006.0,0.0,2.0,,,2.0
6249,1.0,1966.0,1.0,2.0,,521.0,2.0
6250,2.0,1968.0,1.0,2.0,,521.0,2.0
6251,2.0,1995.0,5.0,2.0,233.0,313.0,2.0
6252,1.0,1966.0,1.0,1.0,,873.0,3.0
6253,2.0,1973.0,1.0,1.0,,,3.0
6254,2.0,1998.0,5.0,1.0,,,3.0
6255,2.0,2000.0,5.0,1.0,,,3.0
6256,1.0,2004.0,0.0,1.0,,,3.0
6257,1.0,1968.0,1.0,1.0,529.0,851.0,5.0
6258,2.0,1968.0,1.0,1.0,,,5.0
6259,1.0,2007.0,0.0,1.0,,,5.0
6260,2.0,1961.0,3.0,2.0,,,2.0
6261,2.0,1991.0,1.0,2.0,209.0,246.0,2.0
6262,1.0,1990.0,1.0,2.0,394.0,864.0,2.0
6263,1.0,2016.0,0.0,2.0,,,2.0
6264,1.0,1972.0,1.0,2.0,238.0,710.0,2.0
6265,2.0,1974.0,1.0,2.0,,,2.0
6266,1.0,2006.0,0.0,2.0,,,2.0
6267,1.0,2007.0,0.0,2.0,,,2.0
6268,1.0,1940.0,2.0,1.0,,999.0,2.0
6269,1.0,1967.0,1.0,1.0,400.0,922.0,2.0
6270,2.0,1970.0,1.0,1.0,180.0,930.0,2.0
6271,1.0,1999.0,5.0,1.0,,,2.0
6272,2.0,1951.0,1.0,1.0,,,2.0
6273,1.0,1947.0,1.0,1.0,52.0,271.0,2.0
6274,1.0,1949.0,1.0,1.0,200.0,133.0,2.0
6275,2.0,1949.0,1.0,1.0,200.0,421.0,2.0
6276,2.0,1945.0,2.0,1.0,,,2.0
6277,2.0,1977.0,5.0,2.0,,,2.0
6278,2.0,1975.0,1.0,2.0,542.0,273.0,2.0
6279,1.0,1973.0,1.0,1.0,628.0,273.0,2.0
6280,2.0,2015.0,0.0,2.0,,,2.0
6281,1.0,1966.0,1.0,2.0,467.0,841.0,2.0
6282,2.0,1968.0,1.0,2.0,167.0,922.0,2.0
6283,2.0,1994.0,5.0,2.0,,,2.0
6284,1.0,1998.0,5.0,2.0,,,2.0
6285,1.0,1944.0,4.0,2.0,,611.0,2.0
6286,2.0,1977.0,1.0,2.0,,,2.0
6287,1.0,1972.0,1.0,2.0,1892.0,235.0,2.0
6288,2.0,2011.0,0.0,2.0,,,2.0
6289,1.0,2013.0,0.0,2.0,,,2.0
6290,1.0,1974.0,5.0,2.0,,223.0,2.0
6291,1.0,1975.0,3.0,2.0,358.0,223.0,2.0
6292,1.0,1949.0,1.0,2.0,,,2.0
6293,2.0,1953.0,1.0,2.0,,,2.0
6294,1.0,1951.0,1.0,2.0,,,2.0
6295,2.0,1952.0,1.0,2.0,,,2.0
6296,1.0,1982.0,1.0,2.0,389.0,151.0,2.0
6297,2.0,1985.0,1.0,2.0,,,2.0
6298,2.0,2010.0,0.0,2.0,,,2.0
6299,2.0,2012.0,0.0,2.0,,,2.0
6300,1.0,2015.0,0.0,2.0,,,2.0
6301,2.0,2016.0,0.0,2.0,,,2.0
6302,2.0,1939.0,2.0,1.0,,,2.0
6303,1.0,1971.0,1.0,2.0,550.0,285.0,2.0
6304,2.0,1974.0,1.0,1.0,,,2.0
6305,2.0,2011.0,0.0,2.0,,,2.0
6306,1.0,2016.0,0.0,2.0,,,2.0
6307,2.0,1962.0,3.0,2.0,90.0,952.0,2.0
6308,1.0,1989.0,5.0,2.0,300.0,222.0,2.0
6309,1.0,1950.0,1.0,1.0,,611.0,2.0
6310,2.0,1956.0,1.0,1.0,,,2.0
6311,2.0,1931.0,2.0,1.0,,,2.0
6312,1.0,1972.0,1.0,1.0,542.0,521.0,2.0
6313,2.0,1972.0,1.0,1.0,,,2.0
6314,2.0,2000.0,5.0,1.0,,,2.0
6315,1.0,2004.0,0.0,1.0,,,2.0
6316,1.0,2006.0,0.0,1.0,,,2.0
6317,1.0,1938.0,1.0,2.0,,,2.0
6318,2.0,1942.0,1.0,2.0,27.0,941.0,2.0
6319,1.0,1945.0,3.0,2.0,,,2.0
6320,1.0,1938.0,1.0,2.0,,611.0,2.0
6321,2.0,1942.0,1.0,2.0,,611.0,2.0
6322,1.0,1939.0,2.0,2.0,,,2.0
6323,1.0,1962.0,1.0,2.0,,,2.0
6324,2.0,1960.0,1.0,2.0,150.0,952.0,2.0
6325,1.0,1986.0,5.0,2.0,,,2.0
6326,2.0,1990.0,5.0,2.0,183.0,521.0,2.0
6327,1.0,1960.0,1.0,2.0,240.0,752.0,2.0
6328,2.0,1965.0,1.0,1.0,40.0,952.0,2.0
6329,2.0,1993.0,5.0,2.0,,,2.0
6330,2.0,1995.0,5.0,2.0,,,2.0
6331,2.0,2003.0,0.0,2.0,,,2.0
6332,1.0,1957.0,3.0,1.0,,,2.0
6333,2.0,1991.0,5.0,1.0,233.0,243.0,2.0
6334,2.0,1949.0,2.0,2.0,,,2.0
6335,1.0,1933.0,2.0,1.0,,611.0,2.0
6336,2.0,1969.0,1.0,1.0,,,2.0
6337,1.0,1971.0,5.0,1.0,,,2.0
6338,2.0,1936.0,2.0,1.0,,611.0,2.0
6339,2.0,1942.0,2.0,1.0,,611.0,2.0
6340,2.0,1938.0,2.0,2.0,,,2.0
6341,1.0,2005.0,0.0,2.0,,,2.0
6342,2.0,1984.0,1.0,2.0,,259.0,2.0
6343,1.0,1982.0,1.0,2.0,608.0,111.0,2.0
6344,1.0,2017.0,0.0,2.0,,,2.0
6345,1.0,1939.0,1.0,1.0,,,2.0
6346,2.0,1944.0,1.0,1.0,,,2.0
6347,2.0,1983.0,1.0,1.0,0.0,252.0,1.0
6348,1.0,1983.0,1.0,1.0,400.0,271.0,1.0
6349,1.0,2012.0,0.0,1.0,,,1.0
6350,2.0,2017.0,0.0,1.0,,,1.0
6351,1.0,1952.0,1.0,2.0,140.0,992.0,2.0
6352,2.0,1964.0,1.0,2.0,120.0,941.0,2.0
6353,2.0,1988.0,5.0,2.0,209.0,313.0,2.0
6354,2.0,1985.0,1.0,2.0,326.0,252.0,6.0
6355,1.0,1983.0,1.0,1.0,,312.0,6.0
6356,2.0,1939.0,2.0,1.0,,,2.0
6357,2.0,1944.0,2.0,2.0,45.0,941.0,2.0
6358,2.0,1988.0,5.0,2.0,253.0,521.0,1.0
6359,2.0,1938.0,2.0,2.0,,,2.0
6360,1.0,2000.0,5.0,2.0,,,2.0
6361,1.0,1971.0,1.0,2.0,,399.0,2.0
6362,2.0,1979.0,1.0,2.0,,,2.0
6363,1.0,2014.0,0.0,2.0,,,2.0
6364,1.0,1938.0,1.0,1.0,,,2.0
6365,2.0,1937.0,1.0,1.0,,,2.0
6366,1.0,2001.0,0.0,2.0,,,2.0
6367,1.0,2003.0,0.0,2.0,,,2.0
6368,2.0,1943.0,2.0,2.0,116.0,941.0,2.0
6369,2.0,1933.0,2.0,2.0,,,2.0
6370,1.0,1938.0,1.0,2.0,,,2.0
6371,2.0,1940.0,1.0,2.0,27.0,941.0,2.0
6372,1.0,1978.0,5.0,1.0,,873.0,2.0
6373,2.0,1979.0,1.0,2.0,213.0,843.0,2.0
6374,1.0,1984.0,1.0,2.0,353.0,863.0,2.0
6375,1.0,1971.0,1.0,2.0,808.0,151.0,1.0
6376,2.0,1974.0,1.0,2.0,,,1.0
6377,2.0,2002.0,0.0,2.0,,,1.0
6378,2.0,2004.0,0.0,2.0,,,1.0
6379,2.0,1946.0,2.0,2.0,,,2.0
6380,1.0,1968.0,3.0,2.0,,783.0,2.0
6381,2.0,1996.0,5.0,2.0,214.0,283.0,2.0
6382,1.0,1936.0,1.0,2.0,,,2.0
6383,2.0,1939.0,1.0,1.0,,,2.0
6384,1.0,1960.0,1.0,1.0,,,2.0
6385,2.0,1962.0,1.0,1.0,213.0,930.0,2.0
6386,2.0,2002.0,0.0,1.0,,,2.0
6387,2.0,1942.0,2.0,1.0,,,2.0
6388,1.0,1955.0,3.0,2.0,280.0,741.0,2.0
6389,2.0,1993.0,5.0,2.0,,,2.0
6390,2.0,1990.0,5.0,2.0,,259.0,2.0
6391,1.0,1954.0,3.0,1.0,180.0,873.0,2.0
6392,1.0,1943.0,1.0,2.0,,,2.0
6393,2.0,1947.0,1.0,1.0,131.0,421.0,2.0
6394,1.0,1975.0,5.0,2.0,,,2.0
6395,1.0,1944.0,2.0,2.0,,,2.0
6396,2.0,1956.0,2.0,1.0,,,2.0
6397,1.0,1979.0,1.0,1.0,120.0,761.0,2.0
6398,2.0,1980.0,1.0,1.0,208.0,399.0,2.0
6399,1.0,1944.0,3.0,2.0,,,1.0
6400,2.0,1966.0,3.0,1.0,,,2.0
6401,1.0,1997.0,5.0,1.0,,,2.0
6402,2.0,1965.0,4.0,1.0,,,2.0
6403,2.0,2000.0,5.0,2.0,,,2.0
6404,2.0,1995.0,1.0,2.0,,,2.0
6405,1.0,1996.0,1.0,1.0,,,2.0
6406,2.0,2018.0,0.0,2.0,,,2.0
6407,1.0,1942.0,1.0,2.0,,,2.0
6408,2.0,1946.0,1.0,2.0,,,2.0
6409,1.0,1969.0,1.0,1.0,358.0,873.0,2.0
6410,2.0,1972.0,1.0,1.0,,,2.0
6411,2.0,2004.0,0.0,1.0,,,2.0
6412,1.0,2009.0,0.0,1.0,,,2.0
6413,1.0,1970.0,1.0,1.0,385.0,741.0,2.0
6414,2.0,1974.0,1.0,1.0,221.0,952.0,2.0
6415,2.0,2000.0,5.0,2.0,,,2.0
6416,1.0,2003.0,0.0,2.0,,,2.0
6417,1.0,1971.0,1.0,2.0,,521.0,2.0
6418,2.0,1971.0,1.0,2.0,187.0,441.0,2.0
6419,2.0,1995.0,5.0,2.0,,,2.0
6420,1.0,2001.0,0.0,2.0,,,2.0
6421,2.0,1942.0,2.0,2.0,,,2.0
6422,2.0,1973.0,3.0,2.0,222.0,521.0,1.0
6423,2.0,1995.0,5.0,2.0,,,1.0
6424,2.0,1997.0,5.0,2.0,220.0,243.0,1.0
6425,1.0,2000.0,5.0,2.0,,,1.0
6426,2.0,1937.0,2.0,1.0,,,2.0
6427,1.0,1956.0,3.0,1.0,,,2.0
6428,2.0,1942.0,3.0,1.0,,,2.0
6429,2.0,1966.0,5.0,1.0,107.0,952.0,3.0
6430,2.0,1935.0,2.0,1.0,,,2.0
6431,1.0,1978.0,1.0,2.0,343.0,521.0,2.0
6432,2.0,1978.0,1.0,2.0,258.0,313.0,2.0
6433,2.0,2005.0,0.0,2.0,,,2.0
6434,1.0,1967.0,3.0,2.0,375.0,762.0,1.0
6435,1.0,1975.0,5.0,1.0,171.0,285.0,2.0
6436,1.0,1975.0,1.0,2.0,528.0,510.0,2.0
6437,2.0,1979.0,1.0,2.0,63.0,313.0,2.0
6438,1.0,2009.0,0.0,2.0,,,2.0
6439,2.0,2011.0,0.0,2.0,,,2.0
6440,1.0,1976.0,1.0,2.0,383.0,312.0,2.0
6441,2.0,1976.0,1.0,2.0,508.0,320.0,2.0
6442,2.0,2007.0,0.0,2.0,,,2.0
6443,1.0,2015.0,0.0,2.0,,,2.0
6444,1.0,1971.0,1.0,1.0,,841.0,4.0
6445,2.0,1977.0,1.0,1.0,292.0,313.0,4.0
6446,2.0,2004.0,0.0,2.0,,,4.0
6447,2.0,2006.0,0.0,2.0,,,4.0
6448,2.0,2008.0,0.0,2.0,,,4.0
6449,1.0,2011.0,0.0,2.0,,,4.0
6450,1.0,1977.0,1.0,1.0,,863.0,2.0
6451,2.0,1975.0,1.0,1.0,,,2.0
6452,1.0,2003.0,0.0,1.0,,,2.0
6453,2.0,2005.0,0.0,1.0,,,2.0
6454,1.0,2008.0,0.0,1.0,,,2.0
6455,1.0,1979.0,1.0,2.0,451.0,510.0,2.0
6456,2.0,1978.0,1.0,2.0,250.0,246.0,2.0
6457,2.0,2003.0,0.0,2.0,,,2.0
6458,2.0,2005.0,0.0,2.0,,,2.0
6459,2.0,1944.0,1.0,1.0,,,2.0
6460,1.0,1941.0,5.0,2.0,,,2.0
6461,1.0,1973.0,1.0,1.0,408.0,910.0,5.0
6462,2.0,1973.0,1.0,1.0,423.0,311.0,5.0
6463,1.0,2010.0,0.0,1.0,,,5.0
6464,2.0,2016.0,0.0,1.0,,,5.0
6465,1.0,1971.0,1.0,1.0,479.0,312.0,2.0
6466,2.0,1971.0,1.0,1.0,,,2.0
6467,1.0,2002.0,0.0,1.0,,,2.0
6468,1.0,1964.0,1.0,2.0,383.0,313.0,2.0
6469,2.0,1970.0,1.0,2.0,316.0,313.0,2.0
6470,1.0,1995.0,5.0,2.0,100.0,432.0,2.0
6471,1.0,1999.0,5.0,2.0,,,2.0
6472,1.0,1960.0,3.0,2.0,,,2.0
6473,1.0,1991.0,5.0,2.0,170.0,922.0,2.0
6474,2.0,1993.0,5.0,1.0,240.0,252.0,2.0
6475,2.0,1964.0,3.0,1.0,204.0,259.0,2.0
6476,2.0,1934.0,2.0,2.0,,,2.0
6477,1.0,1959.0,1.0,1.0,,510.0,2.0
6478,2.0,1960.0,1.0,1.0,616.0,252.0,2.0
6479,2.0,1985.0,1.0,2.0,,,2.0
6480,1.0,1980.0,1.0,2.0,280.0,521.0,2.0
6481,2.0,2011.0,0.0,2.0,,,2.0
6482,1.0,2014.0,0.0,2.0,,,2.0
6483,1.0,1958.0,1.0,2.0,,,2.0
6484,2.0,1961.0,1.0,2.0,,,2.0
6485,1.0,1985.0,5.0,2.0,311.0,236.0,2.0
6486,1.0,1973.0,1.0,1.0,588.0,411.0,2.0
6487,2.0,1974.0,1.0,1.0,545.0,411.0,2.0
6488,1.0,2000.0,5.0,2.0,,,2.0
6489,1.0,2002.0,0.0,2.0,,,2.0
6490,2.0,1948.0,1.0,2.0,,,2.0
6491,1.0,1947.0,1.0,2.0,,,2.0
6492,1.0,1953.0,1.0,1.0,,,1.0
6493,2.0,1954.0,1.0,1.0,,,1.0
6494,2.0,1983.0,5.0,2.0,400.0,311.0,5.0
6495,1.0,1974.0,1.0,1.0,1100.0,134.0,2.0
6496,2.0,1973.0,1.0,1.0,340.0,313.0,2.0
6497,1.0,2001.0,0.0,1.0,,,2.0
6498,2.0,2003.0,0.0,1.0,,,2.0
6499,1.0,1947.0,2.0,2.0,,,2.0
6500,1.0,1969.0,1.0,2.0,71.0,231.0,5.0
6501,2.0,1968.0,1.0,1.0,,231.0,5.0
6502,1.0,1999.0,5.0,2.0,,,5.0
6503,1.0,2001.0,0.0,2.0,,,5.0
6504,2.0,1942.0,2.0,2.0,,,2.0
6505,1.0,1965.0,1.0,2.0,,873.0,2.0
6506,2.0,1967.0,1.0,2.0,150.0,510.0,2.0
6507,2.0,1969.0,2.0,2.0,315.0,930.0,2.0
6508,1.0,1992.0,5.0,2.0,,,2.0
6509,2.0,2008.0,0.0,2.0,,,2.0
6510,2.0,1988.0,1.0,2.0,217.0,313.0,2.0
6511,1.0,1988.0,1.0,2.0,291.0,741.0,2.0
6512,2.0,1964.0,1.0,1.0,180.0,930.0,2.0
6513,2.0,1989.0,1.0,2.0,240.0,313.0,2.0
6514,1.0,1994.0,5.0,2.0,230.0,710.0,2.0
6515,1.0,1962.0,1.0,1.0,413.0,992.0,2.0
6516,2.0,1972.0,3.0,2.0,,441.0,7.0
6517,1.0,1960.0,1.0,2.0,312.0,892.0,2.0
6518,2.0,1965.0,1.0,2.0,222.0,441.0,2.0
6519,2.0,1993.0,5.0,2.0,194.0,311.0,2.0
6520,2.0,1996.0,5.0,2.0,210.0,246.0,2.0
6521,1.0,1940.0,1.0,1.0,,,2.0
6522,2.0,1943.0,1.0,1.0,,,2.0
6523,1.0,1942.0,1.0,1.0,142.0,942.0,2.0
6524,2.0,1945.0,1.0,1.0,123.0,941.0,2.0
6525,1.0,1973.0,1.0,1.0,296.0,312.0,2.0
6526,2.0,1978.0,1.0,1.0,416.0,252.0,2.0
6527,1.0,2013.0,0.0,1.0,,,2.0
6528,1.0,1965.0,1.0,2.0,,922.0,2.0
6529,2.0,1967.0,1.0,1.0,,,2.0
6530,2.0,1996.0,5.0,2.0,,,2.0
6531,1.0,1998.0,5.0,2.0,,,2.0
6532,1.0,1939.0,1.0,2.0,,611.0,2.0
6533,2.0,1936.0,1.0,2.0,,611.0,2.0
6534,1.0,2007.0,0.0,2.0,,,2.0
6535,1.0,1947.0,1.0,1.0,,611.0,2.0
6536,2.0,1959.0,1.0,1.0,,,2.0
6537,1.0,1988.0,5.0,1.0,270.0,159.0,2.0
6538,1.0,1990.0,1.0,1.0,266.0,953.0,1.0
6539,2.0,1989.0,1.0,1.0,,,1.0
6540,2.0,2010.0,0.0,1.0,,,1.0
6541,1.0,2015.0,0.0,1.0,,,1.0
6542,2.0,1970.0,3.0,2.0,,,4.0
6543,2.0,1933.0,2.0,1.0,,,2.0
6544,1.0,1983.0,5.0,1.0,263.0,874.0,2.0
6545,1.0,1988.0,5.0,1.0,251.0,441.0,2.0
6546,1.0,1935.0,1.0,2.0,,,2.0
6547,2.0,1935.0,1.0,2.0,,,2.0
6548,1.0,1969.0,5.0,2.0,,,2.0
6549,1.0,1975.0,1.0,2.0,,873.0,2.0
6550,2.0,1976.0,1.0,2.0,,,2.0
6551,1.0,2002.0,0.0,2.0,,,2.0
6552,2.0,2005.0,0.0,2.0,,,2.0
6553,1.0,1965.0,1.0,2.0,369.0,874.0,2.0
6554,2.0,1969.0,1.0,2.0,220.0,930.0,2.0
6555,1.0,2000.0,5.0,2.0,,,2.0
6556,1.0,2003.0,0.0,2.0,,,2.0
6557,1.0,1971.0,1.0,2.0,,751.0,2.0
6558,2.0,1971.0,1.0,2.0,,422.0,2.0
6559,2.0,2002.0,0.0,2.0,,,2.0
6560,2.0,2006.0,0.0,2.0,,,2.0
6561,2.0,1951.0,2.0,2.0,153.0,941.0,2.0
6562,2.0,1981.0,1.0,2.0,,,2.0
6563,1.0,1977.0,1.0,2.0,328.0,854.0,2.0
6564,1.0,2007.0,0.0,2.0,,,2.0
6565,1.0,1976.0,1.0,1.0,448.0,922.0,2.0
6566,2.0,1978.0,1.0,1.0,,,2.0
6567,1.0,2013.0,0.0,1.0,,,2.0
6568,1.0,1956.0,1.0,1.0,,611.0,2.0
6569,2.0,1959.0,1.0,1.0,,441.0,2.0
6570,1.0,1956.0,1.0,2.0,,873.0,2.0
6571,2.0,1961.0,1.0,2.0,,432.0,2.0
6572,2.0,1995.0,5.0,2.0,147.0,247.0,2.0
6573,2.0,1961.0,4.0,2.0,135.0,941.0,2.0
6574,2.0,1988.0,1.0,2.0,191.0,246.0,2.0
6575,1.0,1994.0,5.0,2.0,161.0,999.0,2.0
6576,2.0,1969.0,1.0,1.0,,,2.0
6577,1.0,1968.0,1.0,1.0,,510.0,2.0
6578,1.0,2011.0,0.0,1.0,,,2.0
6579,2.0,1934.0,2.0,1.0,,,2.0
6580,1.0,1959.0,5.0,1.0,,611.0,2.0
6581,2.0,1933.0,2.0,1.0,,,2.0
6582,1.0,1972.0,1.0,2.0,,862.0,2.0
6583,2.0,1976.0,1.0,2.0,123.0,863.0,2.0
6584,2.0,2002.0,0.0,2.0,,,2.0
6585,1.0,2007.0,0.0,2.0,,,2.0
6586,2.0,1942.0,3.0,2.0,20.0,421.0,2.0
6587,2.0,1971.0,5.0,2.0,,,2.0
6588,1.0,1965.0,1.0,1.0,148.0,272.0,2.0
6589,2.0,1965.0,1.0,1.0,212.0,313.0,2.0
6590,2.0,1997.0,5.0,1.0,,,2.0
6591,1.0,1940.0,1.0,1.0,,,2.0
6592,2.0,1940.0,1.0,1.0,,,2.0
6593,1.0,1944.0,1.0,2.0,,611.0,2.0
6594,2.0,1945.0,1.0,1.0,,611.0,2.0
6595,1.0,1939.0,1.0,2.0,,,2.0
6596,2.0,1986.0,4.0,2.0,200.0,313.0,2.0
6597,1.0,2008.0,0.0,2.0,,,2.0
6598,1.0,1957.0,1.0,1.0,,875.0,2.0
6599,2.0,1961.0,1.0,1.0,54.0,421.0,2.0
6600,2.0,1989.0,5.0,1.0,230.0,253.0,2.0
6601,1.0,1960.0,5.0,2.0,70.0,941.0,2.0
6602,1.0,1952.0,1.0,2.0,,,2.0
6603,2.0,1951.0,1.0,2.0,,941.0,2.0
6604,2.0,1929.0,2.0,2.0,,,1.0
6605,1.0,1966.0,1.0,1.0,475.0,312.0,2.0
6606,2.0,1970.0,1.0,1.0,240.0,253.0,2.0
6607,1.0,1998.0,5.0,1.0,,,2.0
6608,1.0,2002.0,0.0,1.0,,,2.0
6609,1.0,1975.0,1.0,1.0,302.0,792.0,5.0
6610,2.0,1979.0,1.0,1.0,,,5.0
6611,2.0,2006.0,0.0,1.0,,,5.0
6612,1.0,2010.0,0.0,1.0,,,5.0
6613,1.0,2014.0,0.0,1.0,,,5.0
6614,2.0,1937.0,2.0,1.0,,,2.0
6615,1.0,1968.0,1.0,1.0,,521.0,2.0
6616,2.0,1973.0,1.0,1.0,582.0,510.0,2.0
6617,2.0,1999.0,5.0,1.0,,,2.0
6618,1.0,2001.0,0.0,1.0,,,2.0
6619,1.0,1939.0,1.0,1.0,,,2.0
6620,2.0,1946.0,1.0,1.0,,,2.0
6621,1.0,1971.0,1.0,1.0,,259.0,7.0
6622,2.0,1974.0,1.0,1.0,200.0,421.0,7.0
6623,2.0,2004.0,0.0,1.0,,,7.0
6624,1.0,2007.0,0.0,1.0,,,7.0
6625,1.0,1976.0,1.0,2.0,250.0,521.0,2.0
6626,2.0,1977.0,1.0,2.0,,,2.0
6627,2.0,2004.0,0.0,2.0,,,2.0
6628,1.0,2005.0,0.0,2.0,,,2.0
6629,1.0,2015.0,0.0,2.0,,,2.0
6630,1.0,1961.0,1.0,1.0,,399.0,2.0
6631,2.0,1963.0,1.0,1.0,33.0,421.0,2.0
6632,2.0,1991.0,5.0,1.0,0.0,313.0,2.0
6633,2.0,2000.0,5.0,1.0,,,2.0
6634,2.0,1968.0,2.0,2.0,,,1.0
6635,2.0,1995.0,5.0,2.0,190.0,245.0,1.0
6636,1.0,2000.0,5.0,2.0,,,1.0
6637,2.0,1934.0,2.0,1.0,,,2.0
6638,2.0,1966.0,2.0,2.0,159.0,941.0,2.0
6639,1.0,1991.0,5.0,2.0,270.0,761.0,2.0
6640,2.0,1994.0,5.0,2.0,229.0,412.0,2.0
6641,1.0,1963.0,1.0,2.0,339.0,799.0,2.0
6642,2.0,1970.0,1.0,2.0,294.0,285.0,2.0
6643,2.0,1994.0,5.0,2.0,,,2.0
6644,1.0,1995.0,5.0,2.0,,,2.0
6645,1.0,2003.0,0.0,2.0,,,2.0
6646,2.0,1960.0,1.0,2.0,,,2.0
6647,2.0,2002.0,0.0,2.0,,,2.0
6648,1.0,1961.0,1.0,2.0,670.0,612.0,2.0
6649,1.0,1942.0,1.0,1.0,,873.0,2.0
6650,2.0,1947.0,1.0,1.0,,,2.0
6651,2.0,1940.0,2.0,2.0,119.0,941.0,2.0
6652,1.0,1966.0,5.0,2.0,119.0,941.0,2.0
6653,1.0,1958.0,1.0,1.0,,,5.0
6654,2.0,1952.0,1.0,1.0,,,5.0
6655,2.0,1976.0,1.0,2.0,160.0,953.0,2.0
6656,1.0,2004.0,0.0,2.0,,,2.0
6657,2.0,1998.0,5.0,2.0,217.0,313.0,2.0
6658,1.0,1969.0,1.0,2.0,427.0,910.0,2.0
6659,1.0,1967.0,1.0,2.0,,823.0,2.0
6660,2.0,1974.0,1.0,2.0,117.0,442.0,2.0
6661,1.0,1999.0,5.0,2.0,,,2.0
6662,2.0,1999.0,5.0,2.0,,,2.0
6663,1.0,1955.0,1.0,1.0,240.0,743.0,2.0
6664,2.0,1955.0,1.0,1.0,,,2.0
6665,1.0,1983.0,5.0,1.0,,521.0,2.0
6666,1.0,1978.0,1.0,1.0,,873.0,6.0
6667,2.0,1984.0,1.0,1.0,,,6.0
6668,1.0,2015.0,0.0,1.0,,,6.0
6669,2.0,1970.0,3.0,1.0,180.0,312.0,2.0
6670,1.0,1967.0,1.0,2.0,413.0,782.0,2.0
6671,2.0,1962.0,1.0,2.0,,,2.0
6672,1.0,2003.0,0.0,2.0,,,2.0
6673,1.0,1945.0,1.0,2.0,,611.0,2.0
6674,2.0,1947.0,1.0,1.0,,,2.0
6675,1.0,1948.0,1.0,2.0,,,2.0
6676,2.0,1947.0,1.0,2.0,,,2.0
6677,1.0,1949.0,1.0,2.0,,,2.0
6678,2.0,1958.0,1.0,2.0,,,2.0
6679,2.0,1940.0,2.0,2.0,,,2.0
6680,1.0,1968.0,3.0,2.0,,,2.0
6681,1.0,1947.0,1.0,2.0,,611.0,2.0
6682,2.0,1954.0,1.0,2.0,150.0,999.0,2.0
6683,1.0,1948.0,2.0,2.0,,,2.0
6684,2.0,1947.0,2.0,2.0,,,2.0
6685,1.0,1950.0,1.0,2.0,145.0,999.0,2.0
6686,2.0,1958.0,1.0,2.0,,521.0,2.0
6687,2.0,1983.0,5.0,2.0,292.0,312.0,2.0
6688,2.0,1970.0,5.0,2.0,,,2.0
6689,1.0,1960.0,5.0,1.0,80.0,930.0,2.0
6690,2.0,1930.0,2.0,2.0,,,2.0
6691,2.0,1937.0,2.0,2.0,,,2.0
6692,2.0,1940.0,1.0,1.0,,,2.0
6693,2.0,1938.0,2.0,2.0,27.0,941.0,2.0
6694,1.0,1971.0,3.0,2.0,374.0,910.0,2.0
6695,2.0,2002.0,0.0,2.0,,,2.0
6696,2.0,2005.0,0.0,2.0,,,2.0
6697,1.0,2007.0,0.0,2.0,,,2.0
6698,2.0,1944.0,3.0,2.0,,,2.0
6699,1.0,1943.0,2.0,2.0,,,2.0
6700,1.0,1969.0,1.0,2.0,478.0,252.0,2.0
6701,2.0,1969.0,1.0,2.0,175.0,246.0,2.0
6702,1.0,1999.0,5.0,2.0,,,2.0
6703,1.0,2002.0,0.0,2.0,,,2.0
6704,1.0,2007.0,0.0,2.0,,,2.0
6705,1.0,2010.0,0.0,2.0,,,2.0
6706,1.0,1960.0,1.0,1.0,225.0,811.0,2.0
6707,2.0,1963.0,1.0,1.0,,,2.0
6708,2.0,2000.0,5.0,2.0,,,2.0
6709,1.0,1968.0,1.0,1.0,509.0,313.0,2.0
6710,2.0,1971.0,1.0,1.0,231.0,313.0,2.0
6711,2.0,1998.0,5.0,1.0,,,2.0
6712,1.0,1999.0,5.0,1.0,,,2.0
6713,1.0,1971.0,1.0,1.0,451.0,930.0,2.0
6714,2.0,1976.0,1.0,1.0,67.0,254.0,2.0
6715,1.0,2002.0,0.0,1.0,,,2.0
6716,1.0,2005.0,0.0,1.0,,,2.0
6717,1.0,2007.0,0.0,1.0,,,2.0
6718,1.0,1972.0,1.0,2.0,862.0,510.0,2.0
6719,2.0,1975.0,1.0,2.0,,,2.0
6720,2.0,2003.0,0.0,2.0,,,2.0
6721,1.0,2008.0,0.0,2.0,,,2.0
6722,1.0,1962.0,1.0,1.0,,441.0,2.0
6723,2.0,1964.0,1.0,1.0,,442.0,2.0
6724,2.0,1998.0,5.0,1.0,80.0,999.0,2.0
6725,2.0,2000.0,5.0,1.0,,,2.0
6726,1.0,1953.0,1.0,1.0,,611.0,2.0
6727,2.0,1954.0,1.0,1.0,,611.0,2.0
6728,1.0,1921.0,1.0,2.0,,,2.0
6729,2.0,1930.0,1.0,2.0,,,2.0
6730,1.0,1956.0,1.0,1.0,568.0,132.0,2.0
6731,2.0,1961.0,1.0,1.0,,611.0,2.0
6732,1.0,1987.0,5.0,2.0,287.0,132.0,2.0
